Number,compound,Element1,Element2,Class,Pauling EN,Martynov-Batsanov EN,Gordy EN,Mulliken EN,Allred-Rochow EN,Pauling Mean EN,Martynov-Batsanov Mean EN,Gordy Mean EN,Mulliken Mean EN,Allred-Rochow Mean EN,Pauling Ionic Character,Martynov Ionic Character,Gordy Ionic Character,Mulliken Ionic Character,Allred-Rochow Ionic Character,Sum of Valence e-,Mean # e-,Atomic number sum,Atomic number difference,Mean atomic number,Atomic weight difference,Mean atomic weight,Atomic weight sum,Atomic radius sum,Mean atomic radius,Atomic radius ratio,2xatomic radius difference,Covalent radius sum,Mean covalent radius,Covalent radius ratio,2xcovalent radius difference,Zunger radius sum,Mean Zunger radius sum,Zungerradius sum ratio,2xZunger radius sum difference,Zunger radius sum difference,Ionic radius sum,Mean ionic radius,Ionic radius ratio,2xionic radius difference,Crystal radius sum,Mean crystal radius,Crystal radius ratio,2xcrystal radius difference,Period number sum,Mean period number,Period number difference,Group number sum,Mean group number,Group Number difference,Family number sum,Mean family number,Family number difference,Quantum number sum,Mean quantum number ,Quantum number difference
2436,SbCe,Sb, Ce,2,0.93,1.04,0.4219,1.75,0.894,1.585,1.62,4.78435,3.975,1.537,0.194445968,0.236925796,0.043524307,0.534956812,0.181112854,8,4,109,7,54.5,18.355,130.9375,261.875,3.3,1.65,0.783783784,0.8,3.05,1.525,0.848484848,0.5,6.265,3.1325,0.392222222,5.47,2.735,3.3,1.65,0.783783784,0.8,2.05,1.025,0.782608696,0.5,11,5.5,1,18,9,12,9,4.5,3,4,2,2
2437,SbPr,Sb, Pr,2,0.92,1.04,0.3558,1.75,0.894,1.59,1.62,4.8174,3.975,1.537,0.190711652,0.236925796,0.031152841,0.534956812,0.181112854,8,4,110,8,55,19.14765,131.333825,262.66765,3.3,1.65,0.783783784,0.8,3.05,1.525,0.848484848,0.5,6.245,3.1225,0.393973214,5.43,2.715,3.3,1.65,0.783783784,0.8,2.22,1.11,0.681818182,0.84,11,5.5,1,18,9,12,9,4.5,3,4,2,2
2438,SbNd,Sb, Nd,2,0.91,0.94,0.2801,1.75,0.894,1.595,1.67,4.85525,3.975,1.537,0.187000675,0.198203144,0.019422899,0.534956812,0.181112854,8,4,111,9,55.5,22.48,133,266,3.3,1.65,0.783783784,0.8,3.24,1.62,0.760869565,0.88,5.755,2.8775,0.44235589,4.45,2.225,3.3,1.65,0.783783784,0.8,2.2,1.1,0.692307692,0.8,11,5.5,1,18,9,12,9,4.5,3,4,2,2
2440,SbSm,Sb, Sm,2,0.88,0.94,0.0998,1.75,0.894,1.61,1.67,4.9454,3.975,1.537,0.176012567,0.198203144,0.002486912,0.534956812,0.181112854,8,4,113,11,56.5,28.6,136.06,272.12,3.3,1.65,0.783783784,0.8,3.02,1.51,0.864197531,0.44,5.905,2.9525,0.426328502,4.75,2.375,3.3,1.65,0.783783784,0.8,2,1,0.818181818,0.4,11,5.5,1,18,9,12,9,4.5,3,4,2,2
2442,SbGd,Sb, Gd,2,0.85,1.04,0.1189,1.75,0.894,1.625,1.62,5.05475,3.975,1.537,0.165251669,0.236925796,0.003528064,0.534956812,0.181112854,8,4,115,13,57.5,35.49,139.505,279.01,3.25,1.625,0.805555556,0.7,3.01,1.505,0.869565217,0.42,5.675,2.8375,0.45140665,4.29,2.145,3.25,1.625,0.805555556,0.7,1.98,0.99,0.833333333,0.36,11,5.5,1,18,9,12,9,4.5,3,4,2,2
2443,SbTb,Sb, Tb,2,0.85,0.94,0.2427,1.75,0.894,1.625,1.67,5.11665,3.975,1.537,0.165251669,0.198203144,0.014617928,0.534956812,0.181112854,8,4,116,14,58,37.16534,140.34267,280.68534,3.2,1.6,0.828571429,0.6,2.99,1.495,0.880503145,0.38,5.655,2.8275,0.453727506,4.25,2.125,3.2,1.6,0.828571429,0.6,2.08,1.04,0.762711864,0.56,11,5.5,1,18,9,12,9,4.5,3,4,2,2
2444,SbDy,Sb, Dy,2,0.83,0.99,0.3761,1.75,0.894,1.635,1.645,5.18335,3.975,1.537,0.158210251,0.217315029,0.034744844,0.534956812,0.181112854,8,4,117,15,58.5,40.74,142.13,284.26,3.2,1.6,0.828571429,0.6,2.99,1.495,0.880503145,0.38,5.435,2.7175,0.480926431,3.81,1.905,3.2,1.6,0.828571429,0.6,1.95,0.975,0.857142857,0.3,11,5.5,1,18,9,12,9,4.5,3,4,2,2
2445,SbHo,Sb, Ho,2,0.82,0.94,0.519,1.75,0.894,1.64,1.67,5.2548,3.975,1.537,0.154730696,0.198203144,0.065122945,0.534956812,0.181112854,8,4,118,16,59,43.17032,143.34516,286.69032,3.2,1.6,0.828571429,0.6,2.98,1.49,0.886075949,0.36,5.415,2.7075,0.483561644,3.77,1.885,3.2,1.6,0.828571429,0.6,1.94,0.97,0.865384615,0.28,11,5.5,1,18,9,12,9,4.5,3,4,2,2
2446,SbEr,Sb, Er,2,0.81,0.94,0.6716,1.75,0.894,1.645,1.67,5.3311,3.975,1.537,0.151279196,0.198203144,0.106636423,0.534956812,0.181112854,8,4,119,17,59.5,45.5,144.51,289.02,3.2,1.6,0.828571429,0.6,2.97,1.485,0.891719745,0.34,5.395,2.6975,0.486225895,3.73,1.865,3.2,1.6,0.828571429,0.6,1.93,0.965,0.873786408,0.26,11,5.5,1,18,9,12,9,4.5,3,4,2,2
2447,SbTm,Sb, Tm,2,0.8,0.94,0.8338,1.75,0.894,1.65,1.67,5.4122,3.975,1.537,0.147856211,0.198203144,0.159539741,0.534956812,0.181112854,8,4,120,18,60,47.17421,145.347105,290.69421,3.2,1.6,0.828571429,0.6,2.96,1.48,0.897435897,0.32,5.365,2.6825,0.490277778,3.67,1.835,3.2,1.6,0.828571429,0.6,1.92,0.96,0.882352941,0.24,11,5.5,1,18,9,12,9,4.5,3,4,2,2
2448,SbYb,Sb, Yb,2,0.95,1.04,1.0056,1.75,0.894,1.575,1.62,5.4981,3.975,1.537,0.201982698,0.236925796,0.223382898,0.534956812,0.181112854,8,4,121,19,60.5,51.28,147.4,294.8,3.2,1.6,0.828571429,0.6,2.96,1.48,0.897435897,0.32,5.355,2.6775,0.491643454,3.65,1.825,3.2,1.6,0.828571429,0.6,2.03,1.015,0.796460177,0.46,11,5.5,1,18,9,12,9,4.5,3,4,2,2
2449,SbLu,Sb, Lu,2,0.78,0.94,1.1871,1.75,0.894,1.66,1.67,5.58885,3.975,1.537,0.141097614,0.198203144,0.296931957,0.534956812,0.181112854,8,4,122,20,61,53.207,148.3635,296.727,3.2,1.6,0.828571429,0.6,2.96,1.48,0.897435897,0.32,5.135,2.5675,0.523738872,3.21,1.605,3.2,1.6,0.828571429,0.6,1.9,0.95,0.9,0.2,11,5.5,1,18,9,12,9,4.5,3,3,1.5,1
2455,SbIr,Sb, Ir,7,0.15,0.27,2.4392,0.55,0.304,2.125,2.005,6.2149,5.125,1.832,0.005609209,0.018059929,0.774046072,0.072836172,0.022839146,14,7,128,26,64,70.46,156.99,313.98,2.8,1.4,0.931034483,0.2,2.67,1.335,0.907142857,0.26,4.393,2.1965,0.671613394,1.726,0.863,2.8,1.4,0.931034483,0.2,1.67,0.835,0.855555556,0.26,11,5.5,1,24,12,6,10,5,2,3,1.5,1
2456,SbPt,Sb, Pt,7,0.23,0.23,2.7255,0.75,0.264,2.165,2.025,6.35805,5.225,1.852,0.013137934,0.013137934,0.843873322,0.131184944,0.01727308,15,7.5,129,27,64.5,73.32,158.42,316.84,2.8,1.4,0.931034483,0.2,2.7,1.35,0.928571429,0.2,4.465,2.2325,0.653703704,1.87,0.935,2.8,1.4,0.931034483,0.2,1.64,0.82,0.822222222,0.32,11,5.5,1,25,12.5,5,10,5,2,3,1.5,1
2459,SbTl,Sb, Tl,1,0.43,0.45,0.3335,1.65,0.195,1.835,1.915,4.82855,4.025,1.8865,0.045172898,0.049364908,0.027422546,0.493699544,0.009461208,8,4,132,30,66,82.6233,163.07165,326.1433,3.35,1.675,0.763157895,0.9,2.88,1.44,0.945945946,0.16,4,2,0.789709172,0.94,0.47,3.35,1.675,0.763157895,0.9,1.93,0.965,0.873786408,0.26,11,5.5,1,28,14,2,11,5.5,1,2,1,0
2464,TeBa,Te, Ba,2,1.21,1.3,0.9719,3.09,1.277,1.495,1.73,4.95585,3.945,1.5195,0.306514536,0.344593746,0.210335733,0.908097312,0.334809791,8,4,108,4,54,9.727,132.4635,264.927,3.55,1.775,0.651162791,1.5,3.34,1.67,0.686868687,1.24,5.072,2.536,0.490887713,3.464,1.732,3.55,1.775,0.651162791,1.5,2.6,1.3,0.744966443,0.76,11,5.5,1,18,9,14,8,4,4,1,0.5,1
2465,TeLa,Te, La,2,1,1.03,0.925,2.39,1.068,1.6,1.865,4.9793,4.295,1.624,0.221199217,0.232966652,0.192575923,0.760217976,0.248103051,9,4.5,109,5,54.5,11.3055,133.25275,266.5055,3.35,1.675,0.717948718,1.1,3.05,1.525,0.804733728,0.66,4.75,2.375,0.542207792,2.82,1.41,3.35,1.675,0.717948718,1.1,2.47,1.235,0.816176471,0.5,11,5.5,1,19,9.5,13,9,4.5,3,3,1.5,1
2466,TeCe,Te, Ce,2,0.98,1.28,0.8684,2.39,1.068,1.61,1.74,5.0076,4.295,1.624,0.213450798,0.336084237,0.171824044,0.760217976,0.248103051,9,4.5,110,6,55,12.515,133.8575,267.715,3.25,1.625,0.756756757,0.9,3.01,1.505,0.824242424,0.58,6.17,3.085,0.371111111,5.66,2.83,3.25,1.625,0.756756757,0.9,2.26,1.13,0.965217391,0.08,11,5.5,1,19,9.5,13,9,4.5,3,4,2,2
2467,TePr,Te, Pr,2,0.97,1.28,0.8023,2.39,1.068,1.615,1.74,5.04065,4.295,1.624,0.209607009,0.336084237,0.148640949,0.760217976,0.248103051,9,4.5,111,7,55.5,13.30765,134.253825,268.50765,3.25,1.625,0.756756757,0.9,3.01,1.505,0.824242424,0.58,6.15,3.075,0.372767857,5.62,2.81,3.25,1.625,0.756756757,0.9,2.43,1.215,0.840909091,0.42,11,5.5,1,19,9.5,13,9,4.5,3,4,2,2
2468,TeNd,Te, Nd,2,0.96,1.18,0.7266,2.39,1.068,1.62,1.79,5.0785,4.295,1.624,0.205784147,0.29397173,0.123647516,0.760217976,0.248103051,9,4.5,112,8,56,16.64,135.92,271.84,3.25,1.625,0.756756757,0.9,3.2,1.6,0.739130435,0.96,5.66,2.83,0.418546366,4.64,2.32,3.25,1.625,0.756756757,0.9,2.41,1.205,0.853846154,0.38,11,5.5,1,19,9.5,13,9,4.5,3,4,2,2
2470,TeSm,Te, Sm,2,0.93,1.18,0.5463,2.39,1.068,1.635,1.79,5.16865,4.295,1.624,0.194445968,0.29397173,0.071895479,0.760217976,0.248103051,9,4.5,114,10,57,22.76,138.98,277.96,3.25,1.625,0.756756757,0.9,2.98,1.49,0.839506173,0.52,5.81,2.905,0.403381643,4.94,2.47,3.25,1.625,0.756756757,0.9,2.21,1.105,0.990990991,0.02,11,5.5,1,19,9.5,13,9,4.5,3,4,2,2
2471,TeEu,Te, Eu,2,2.1,1.23,0.4417,2.39,1.068,1.05,1.765,5.22095,4.295,1.624,0.667960055,0.314923659,0.047604341,0.760217976,0.248103051,9,4.5,115,11,57.5,24.365,139.7825,279.565,3.25,1.625,0.756756757,0.9,3.21,1.605,0.735135135,0.98,5.61,2.805,0.423857868,4.54,2.27,3.25,1.625,0.756756757,0.9,2.42,1.21,0.847328244,0.4,11,5.5,1,19,9.5,13,9,4.5,3,4,2,2
2472,TeGd,Te, Gd,2,0.9,1.28,0.3276,2.39,1.068,1.65,1.74,5.278,4.295,1.624,0.183313517,0.336084237,0.026473701,0.760217976,0.248103051,9,4.5,116,12,58,29.65,142.425,284.85,3.2,1.6,0.777777778,0.8,2.97,1.485,0.844720497,0.5,5.58,2.79,0.427109974,4.48,2.24,3.2,1.6,0.777777778,0.8,2.19,1.095,0.972972973,0.06,11,5.5,1,19,9.5,13,9,4.5,3,4,2,2
2473,TeTb,Te, Tb,2,0.9,1.18,0.2038,2.39,1.068,1.65,1.79,5.3399,4.295,1.624,0.183313517,0.29397173,0.010329886,0.760217976,0.248103051,9,4.5,117,13,58.5,31.32534,143.26267,286.52534,3.15,1.575,0.8,0.7,2.95,1.475,0.855345912,0.46,5.56,2.78,0.429305913,4.44,2.22,3.15,1.575,0.8,0.7,2.29,1.145,0.940677966,0.14,11,5.5,1,19,9.5,13,9,4.5,3,4,2,2
2474,TeDy,Te, Dy,2,0.88,1.23,0.0704,2.39,1.068,1.66,1.765,5.4066,4.295,1.624,0.176012567,0.314923659,0.001238273,0.760217976,0.248103051,9,4.5,118,14,59,34.9,145.05,290.1,3.15,1.575,0.8,0.7,2.95,1.475,0.855345912,0.46,5.34,2.67,0.455040872,4,2,3.15,1.575,0.8,0.7,2.16,1.08,0.945945946,0.12,11,5.5,1,19,9.5,13,9,4.5,3,4,2,2
2475,TeHo,Te, Ho,2,0.87,1.18,0.0725,2.39,1.068,1.665,1.79,5.47805,4.295,1.624,0.172399724,0.29397173,0.001313199,0.760217976,0.248103051,9,4.5,119,15,59.5,37.33032,146.26516,292.53032,3.15,1.575,0.8,0.7,2.94,1.47,0.860759494,0.44,5.32,2.66,0.457534247,3.96,1.98,3.15,1.575,0.8,0.7,2.15,1.075,0.936936937,0.14,11,5.5,1,19,9.5,13,9,4.5,3,4,2,2
2476,TeEr,Te, Er,2,0.86,1.18,0.2251,2.39,1.068,1.67,1.79,5.55435,4.295,1.624,0.168812602,0.29397173,0.012587607,0.760217976,0.248103051,9,4.5,120,16,60,39.66,147.43,294.86,3.15,1.575,0.8,0.7,2.93,1.465,0.866242038,0.42,5.3,2.65,0.460055096,3.92,1.96,3.15,1.575,0.8,0.7,2.14,1.07,0.927927928,0.16,11,5.5,1,19,9.5,13,9,4.5,3,4,2,2
2477,TeTm,Te, Tm,2,0.85,1.18,0.3873,2.39,1.068,1.675,1.79,5.63545,4.295,1.624,0.165251669,0.29397173,0.036805893,0.760217976,0.248103051,9,4.5,121,17,60.5,41.33421,148.267105,296.53421,3.15,1.575,0.8,0.7,2.92,1.46,0.871794872,0.4,5.27,2.635,0.463888889,3.86,1.93,3.15,1.575,0.8,0.7,2.13,1.065,0.918918919,0.18,11,5.5,1,19,9.5,13,9,4.5,3,4,2,2
2478,TeYb,Te, Yb,2,1,1.28,0.5591,2.39,1.068,1.6,1.74,5.72135,4.295,1.624,0.221199217,0.336084237,0.075172645,0.760217976,0.248103051,9,4.5,122,18,61,45.44,150.32,300.64,3.15,1.575,0.8,0.7,2.92,1.46,0.871794872,0.4,5.26,2.63,0.465181058,3.84,1.92,3.15,1.575,0.8,0.7,2.24,1.12,0.982300885,0.04,11,5.5,1,19,9.5,13,9,4.5,3,4,2,2
2479,TeLu,Te, Lu,2,0.83,1.18,0.7406,2.39,1.068,1.685,1.79,5.8121,4.295,1.624,0.158210251,0.29397173,0.128136226,0.760217976,0.248103051,9,4.5,123,19,61.5,47.367,151.2835,302.567,3.15,1.575,0.8,0.7,2.92,1.46,0.871794872,0.4,5.04,2.52,0.495548961,3.4,1.7,3.15,1.575,0.8,0.7,2.11,1.055,0.900900901,0.22,11,5.5,1,19,9.5,13,9,4.5,3,3,1.5,1
2488,TeHg,Te, Hg,3,0.1,0.89,2.8051,0.58,0.398,2.05,1.935,6.84435,5.2,1.959,0.002496878,0.179650656,0.860144636,0.080660682,0.038827129,18,9,132,28,66,72.99,164.095,328.19,2.9,1.45,0.933333333,0.2,2.85,1.425,0.912751678,0.26,4.08,2.04,0.692946058,1.48,0.74,2.9,1.45,0.933333333,0.2,1.94,0.97,0.747747748,0.56,11,5.5,1,28,14,4,10,5,2,3,1.5,1
2490,TePb,Te, Pb,2,0.3,0.46,0.7014,1.59,0.304,1.95,2.15,5.0911,4.695,2.006,0.022248763,0.051525145,0.115727928,0.468485606,0.022839146,10,5,134,30,67,79.6,167.4,334.8,3.2,1.6,0.777777778,0.8,2.83,1.415,0.925170068,0.22,3.76,1.88,0.799043062,0.84,0.42,3.2,1.6,0.777777778,0.8,2.6,1.3,0.744966443,0.76,11,5.5,1,30,15,2,11,5.5,1,2,1,0
2491,TeBi,Te, Bi,2,0.08,0.24,0.613,0.8,0.148,2.06,2.26,5.1353,5.09,2.084,0.001598721,0.014296816,0.089664667,0.147856211,0.005461034,11,5.5,135,31,67.5,81.38037,168.290185,336.58037,3,1.5,0.875,0.4,2.82,1.41,0.931506849,0.2,3.667,1.8335,0.836254382,0.654,0.327,3,1.5,0.875,0.4,2.28,1.14,0.948717949,0.12,11,5.5,1,31,15.5,1,11,5.5,1,2,1,0
2492,ICs,I, Cs,1,1.87,1.99,1.4993,4.58,1.7,1.725,1.765,5.18225,4.47,1.509,0.582814787,0.628432598,0.429918031,0.99472143,0.514463105,8,4,108,2,54,6.00096,129.90495,259.8099,4,2,0.538461538,2.4,3.68,1.84,0.565957447,2.04,5.895,2.9475,0.36774942,5.45,2.725,4,2,0.538461538,2.4,3.87,1.935,0.878640777,0.5,11,5.5,1,18,9,16,9,4.5,7,1,0.5,1
2518,ITl,I, Tl,5,1.04,1.07,1.2701,3.56,0.57,2.14,2.225,5.29685,4.98,2.074,0.236925796,0.248906399,0.331880683,0.957929143,0.078013779,10,5,134,28,67,77.47883,165.643885,331.28777,3.3,1.65,0.736842105,1,2.81,1.405,0.898648649,0.3,3.82,1.91,0.70917226,1.3,0.65,3.3,1.65,0.736842105,1,3.09,1.545,0.5,2.06,11,5.5,1,30,15,4,13,6.5,3,2,1,0
2544,CsAu,Cs, Au,1,1.75,0.42,3.5465,3.59,1.261,1.665,0.98,6.20585,3.975,1.2895,0.534956812,0.043141733,0.956907899,0.960125769,0.328022385,12,6,134,24,67,64.06111,164.935985,329.87197,3.95,1.975,0.519230769,2.5,3.69,1.845,0.570212766,2.02,6.97,3.485,0.617169374,3.3,1.65,3.95,1.975,0.519230769,2.5,3.32,1.66,0.834254144,0.6,12,6,0,12,6,10,5,2.5,3,2,1,2
2547,CsPb,Cs, Pb,2,1.01,1.15,0.3078,1.72,1.195,1.295,1.345,4.5865,3.04,1.2565,0.225102875,0.281525454,0.023406917,0.522695201,0.300231876,5,2.5,137,27,68.5,74.29457,170.052715,340.10543,4.4,2.2,0.692307692,1.6,3.82,1.91,0.625531915,1.76,6.4,3.2,0.484918794,4.44,2.22,4.4,2.2,0.692307692,1.6,3.3,1.65,0.82320442,0.64,12,6,0,15,7.5,13,6,3,4,1,0.5,1
2570,BaPt,Ba, Pt,7,1.39,0.83,3.2509,3.2,0.839,1.585,1.495,6.09535,4,1.3005,0.3830856,0.158210251,0.928787556,0.92269526,0.161365454,12,6,134,22,67,57.753,166.2035,332.407,3.5,1.75,0.627906977,1.6,3.28,1.64,0.656565657,1.36,6.102,3.051,0.793650794,1.404,0.702,3.5,1.75,0.627906977,1.6,2.23,1.115,0.496644295,1.5,12,6,0,12,6,8,6,3,2,2,1,2
2571,BaAu,Ba, Au,6,1.65,0.11,3.5092,3.37,1.039,1.715,1.135,6.2245,4.085,1.4005,0.493699544,0.003020429,0.953977329,0.941529037,0.236529085,13,6.5,135,23,67.5,59.63954,167.14677,334.29354,3.5,1.75,0.627906977,1.6,3.32,1.66,0.676767677,1.28,6.062,3.031,0.781893004,1.484,0.742,3.5,1.75,0.627906977,1.6,3,1.5,0.986754967,0.04,12,6,0,13,6.5,9,6,3,2,2,1,2
2572,BaHg,Ba, Hg,1,1.11,0.41,3.777,2.51,0.879,1.445,1.285,6.3584,3.655,1.3205,0.265103055,0.041154191,0.971743514,0.792997622,0.175650139,14,7,136,24,68,63.263,168.9585,337.917,3.65,1.825,0.697674419,1.3,3.47,1.735,0.752525253,0.98,5.812,2.906,0.70840682,1.984,0.992,3.65,1.825,0.697674419,1.3,2.32,1.16,0.55704698,1.32,12,6,0,14,7,10,6,3,2,2,1,2
2574,BaPb,Ba, Pb,5,0.91,0.84,0.2705,1.5,0.973,1.345,1.5,4.60515,3.15,1.3675,0.187000675,0.161717397,0.018126269,0.430217175,0.21075797,6,3,138,26,69,69.873,172.2635,344.527,3.95,1.975,0.837209302,0.7,3.45,1.725,0.742424242,1.02,5.492,2.746,0.614344503,2.624,1.312,3.95,1.975,0.837209302,0.7,2.98,1.49,1,0,12,6,0,16,8,12,7,3.5,3,1,0.5,1
2596,LaPt,La, Pt,5,1.18,0.56,3.204,2.5,0.63,1.69,1.63,6.1188,4.35,1.405,0.29397173,0.075405485,0.923188737,0.790388613,0.094461061,13,6.5,135,21,67.5,56.1745,166.99275,333.9855,3.3,1.65,0.692307692,1.2,2.99,1.495,0.769230769,0.78,5.78,2.89,0.876623377,0.76,0.38,3.3,1.65,0.692307692,1.2,2.1,1.05,0.544117647,1.24,12,6,0,13,6.5,7,7,3.5,1,4,2,0
2597,LaAu,La, Au,6,1.44,0.16,3.4623,2.67,0.83,1.82,1.27,6.24795,4.435,1.505,0.404527458,0.006379564,0.95005737,0.831736655,0.158210251,14,7,136,22,68,58.06104,167.93602,335.87204,3.3,1.65,0.692307692,1.2,3.03,1.515,0.792899408,0.7,5.74,2.87,0.863636364,0.84,0.42,3.3,1.65,0.692307692,1.2,2.87,1.435,0.900662252,0.3,12,6,0,14,7,8,7,3.5,1,4,2,0
2598,LaHg,La, Hg,1,0.9,0.14,3.7301,1.81,0.67,1.55,1.42,6.38185,4.005,1.425,0.183313517,0.004888015,0.969143613,0.559138715,0.10615688,15,7.5,137,23,68.5,61.6845,169.74775,339.4955,3.45,1.725,0.769230769,0.9,3.18,1.59,0.881656805,0.4,5.49,2.745,0.782467532,1.34,0.67,3.45,1.725,0.769230769,0.9,2.19,1.095,0.610294118,1.06,12,6,0,15,7.5,9,7,3.5,1,4,2,0
2599,LaTl,La, Tl,1,0.52,0.34,0.145,0.1,0.699,1.36,1.52,4.5893,3.15,1.4395,0.065365747,0.028486389,0.00524246,0.002496878,0.114984615,6,3,138,24,69,65.4778,171.6444,343.2888,3.85,1.925,0.974358974,0.1,3.17,1.585,0.875739645,0.42,5.315,2.6575,0.725649351,1.69,0.845,3.85,1.925,0.974358974,0.1,2.39,1.195,0.757352941,0.66,12,6,0,16,8,10,8,4,2,3,1.5,1
2601,LaBi,La, Bi,2,0.92,0.79,0.312,1.59,0.92,1.56,1.745,4.6728,3.895,1.55,0.190711652,0.144462198,0.024042267,0.468485606,0.190711652,8,4,140,26,70,70.07487,173.942935,347.88587,3.55,1.775,0.820512821,0.7,3.15,1.575,0.863905325,0.46,5.077,2.5385,0.648376623,2.166,1.083,3.55,1.775,0.820512821,0.7,2.53,1.265,0.860294118,0.38,12,6,0,18,9,12,8,4,2,3,1.5,1
2621,CePt,Ce, Pt,5,1.16,0.81,3.1474,2.5,0.63,1.7,1.505,6.1471,4.35,1.405,0.285662686,0.151279196,0.915965823,0.790388613,0.094461061,13,6.5,136,20,68,54.965,167.5975,335.195,3.2,1.6,0.72972973,1,2.95,1.475,0.787878788,0.7,7.2,3.6,0.6,3.6,1.8,3.2,1.6,0.72972973,1,1.89,0.945,0.643478261,0.82,12,6,0,13,6.5,7,7,3.5,1,5,2.5,1
2622,CeAu,Ce, Au,6,1.42,0.09,3.4057,2.67,0.83,1.83,1.145,6.27625,4.435,1.505,0.395951025,0.002022951,0.944960167,0.831736655,0.158210251,14,7,137,21,68.5,56.85154,168.54077,337.08154,3.2,1.6,0.72972973,1,2.99,1.495,0.812121212,0.62,7.16,3.58,0.591111111,3.68,1.84,3.2,1.6,0.72972973,1,2.66,1.33,0.761589404,0.72,12,6,0,14,7,8,7,3.5,1,5,2.5,1
2623,CeHg,Ce, Hg,1,0.88,0.39,3.6735,1.81,0.67,1.56,1.295,6.41015,4.005,1.425,0.176012567,0.037311127,0.965735675,0.559138715,0.10615688,15,7.5,138,22,69,60.475,170.3525,340.705,3.35,1.675,0.810810811,0.7,3.14,1.57,0.903030303,0.32,6.91,3.455,0.535555556,4.18,2.09,3.35,1.675,0.810810811,0.7,1.98,0.99,0.72173913,0.64,12,6,0,15,7.5,9,7,3.5,1,5,2.5,1
2624,CeTl,Ce, Tl,1,0.5,0.59,0.0884,0.1,0.699,1.37,1.395,4.6176,3.15,1.4395,0.060586937,0.083345821,0.001951733,0.002496878,0.114984615,6,3,139,23,69.5,64.2683,172.24915,344.4983,3.75,1.875,0.973684211,0.1,3.13,1.565,0.896969697,0.34,6.735,3.3675,0.496666667,4.53,2.265,3.75,1.875,0.973684211,0.1,2.18,1.09,0.895652174,0.24,12,6,0,16,8,10,8,4,2,4,2,2
2626,CeBi,Ce, Bi,2,0.9,1.04,0.2554,1.59,0.92,1.57,1.62,4.7011,3.895,1.55,0.183313517,0.236925796,0.016175046,0.468485606,0.190711652,8,4,141,25,70.5,68.86537,174.547685,349.09537,3.45,1.725,0.864864865,0.5,3.11,1.555,0.884848485,0.38,6.497,3.2485,0.443777778,5.006,2.503,3.45,1.725,0.864864865,0.5,2.32,1.16,0.982905983,0.04,12,6,0,18,9,12,8,4,2,4,2,2
2645,PrPt,Pr, Pt,5,1.15,0.81,3.0813,2.5,0.63,1.705,1.505,6.18015,4.35,1.405,0.281525454,0.151279196,0.906855425,0.790388613,0.094461061,13,6.5,137,19,68.5,54.17235,167.993825,335.98765,3.2,1.6,0.72972973,1,2.95,1.475,0.787878788,0.7,7.18,3.59,0.602678571,3.56,1.78,3.2,1.6,0.72972973,1,2.06,1.03,0.560606061,1.16,12,6,0,13,6.5,7,7,3.5,1,5,2.5,1
2646,PrAu,Pr, Au,1,1.41,0.09,3.3396,2.67,0.83,1.835,1.145,6.3093,4.435,1.505,0.391662225,0.002022951,0.9384701,0.831736655,0.158210251,14,7,138,20,69,56.05889,168.937095,337.87419,3.2,1.6,0.72972973,1,2.99,1.495,0.812121212,0.62,7.14,3.57,0.59375,3.64,1.82,3.2,1.6,0.72972973,1,2.83,1.415,0.874172185,0.38,12,6,0,14,7,8,7,3.5,1,5,2.5,1
2647,PrHg,Pr, Hg,1,0.87,0.39,3.6074,1.81,0.67,1.565,1.295,6.4432,4.005,1.425,0.172399724,0.037311127,0.961354838,0.559138715,0.10615688,15,7.5,139,21,69.5,59.68235,170.748825,341.49765,3.35,1.675,0.810810811,0.7,3.14,1.57,0.903030303,0.32,6.89,3.445,0.537946429,4.14,2.07,3.35,1.675,0.810810811,0.7,2.15,1.075,0.628787879,0.98,12,6,0,15,7.5,9,7,3.5,1,5,2.5,1
2648,PrTl,Pr, Tl,1,0.49,0.59,0.0223,0.1,0.699,1.375,1.395,4.65065,3.15,1.4395,0.05825901,0.083345821,0.000124315,0.002496878,0.114984615,6,3,140,22,70,63.47565,172.645475,345.29095,3.75,1.875,0.973684211,0.1,3.13,1.565,0.896969697,0.34,6.715,3.3575,0.498883929,4.49,2.245,3.75,1.875,0.973684211,0.1,2.35,1.175,0.78030303,0.58,12,6,0,16,8,10,8,4,2,4,2,2
2650,PrBi,Pr, Bi,2,0.89,1.04,0.1893,1.59,0.92,1.575,1.62,4.73415,3.895,1.55,0.179650656,0.236925796,0.008918614,0.468485606,0.190711652,8,4,142,24,71,68.07272,174.94401,349.88802,3.45,1.725,0.864864865,0.5,3.11,1.555,0.884848485,0.38,6.477,3.2385,0.445758929,4.966,2.483,3.45,1.725,0.864864865,0.5,2.49,1.245,0.886363636,0.3,12,6,0,18,9,12,8,4,2,4,2,2
2668,NdPt,Nd, Pt,5,1.14,0.71,3.0056,2.5,0.63,1.71,1.555,6.218,4.35,1.405,0.27740039,0.118407193,0.89548324,0.790388613,0.094461061,13,6.5,138,18,69,50.84,169.66,339.32,3.2,1.6,0.72972973,1,3.14,1.57,0.706521739,1.08,6.69,3.345,0.676691729,2.58,1.29,3.2,1.6,0.72972973,1,2.04,1.02,0.569230769,1.12,12,6,0,13,6.5,7,7,3.5,1,5,2.5,1
